id,height,face,torso,left_shin,left_shin2,right_shin,shoulder,left_arm,right_arm,var1,var2,var3,var4
2cabb6,845.2221296,,262.727965,186.4079783,181.2467785,188.198195,192.5271411,147.1155879,144.0982213,3,59,97,10
2cae0e,845.5226015,67.56967267,308.6294312,209.9686286,152.4976294,204.0254904,177.8118727,154.7201438,145.7195092,5,57,96,10
2cae72,845.1714899,69.42934855,308.4163145,210.0060183,152.1565941,203.7394021,177.7136817,154.5604575,145.9077067,3,56,94,10
2caed6,845.0555699,70.24164114,308.0653531,210.3609211,151.5079198,203.5171705,177.6154444,154.4337437,146.2395264,5,56,98,10
2caf3a,844.8446523,72.616999,307.849696,210.6346367,149.7601555,203.3611979,177.5152957,154.1994122,146.571822,3,59,94,10
2caf9e,844.5313083,75.05939617,307.7732246,210.756271,147.9709904,203.1407146,177.4218344,154.156303,146.856879,5,56,98,10
2cb1f6,925.912155,89.40843724,328.7679339,202.7030446,232.1952863,186.5239762,220.3862398,188.4000079,169.5799751,4,59,96,10
2cb25a,925.7659726,89.20363887,328.8298642,202.9086892,231.8902943,186.6597315,220.238573,188.5462263,169.5404976,2,55,95,10
2cb2be,925.943952,89.06775995,328.9584068,203.1165786,231.5580467,187.0631716,220.1583193,188.7429809,169.6346864,1,60,98,10
2cb322,926.3733045,88.9996608,329.1522395,203.3281791,231.3615629,187.6021745,220.0812213,189.0248356,169.8220531,2,58,95,10
2cb386,926.983429,89.06787595,329.2751351,203.6738833,231.3505087,188.1408755,220.0741089,189.3110194,170.0314949,1,55,93,10
2cb5de,327.9685609,22.51440166,110.3957453,72.21075672,111.0789867,69.71702351,62.6940957,49.57598789,42.05187328,2,56,95,11
2cb642,328.2614135,23.31374396,110.7868949,72.39004867,111.4175759,70.45969616,62.58765607,49.44871158,43.86469696,5,59,99,11
2cb6a6,328.3005237,24.23671082,111.0461809,72.6555143,111.7553728,71.05350941,62.39996236,49.32605563,44.56756287,4,60,97,11
2cb70a,327.95429,24.84453113,111.2195986,72.76877501,112.0488094,71.5296462,62.19326792,49.1015534,44.50209764,3,55,93,11
2cb76e,327.2863153,25.12178413,111.3496835,72.86098062,112.3205382,71.88588558,61.84111944,48.63811075,43.8388789,5,56,94,11
2cb9c6,936.3418746,20.8253073,377.9947649,171.0650833,274.2342773,177.5289017,215.4829142,160.9544583,191.3490794,3,57,95,13
2cba2a,935.5483479,20.8253073,378.1517073,170.3146389,274.4341098,177.5680084,215.7613817,160.9739232,191.4552568,4,60,94,13
2cba8e,934.788773,20.8253073,378.310485,169.4268281,274.6843563,177.607277,216.1555034,161.0641513,191.6460265,3,57,96,13
2cbaf2,934.3420588,20.8253073,378.2728793,168.4740304,274.961482,177.9257037,216.845248,161.2403462,192.0604979,3,60,94,13
2cbb56,934.1991807,20.8253073,378.2438898,167.5217369,275.1435521,178.6567885,217.6692556,161.6139751,192.2693368,4,57,96,13
2cbdae,611.2122195,37.44772435,152.9648146,168.1435557,215.1289734,179.7519816,116.509835,108.0148441,106.3344434,5,56,94,12
2cbe12,611.5597405,34.49429328,152.7736796,168.3594048,215.4223672,179.6845885,116.7894651,109.2034157,106.4471762,4,57,99,12
2cbe76,612.2099207,31.53372429,152.651991,168.6453615,215.5760807,179.6826056,117.2048172,110.3791297,106.6906271,1,58,93,12
2cbeda,613.0244834,28.57887197,152.4694892,168.862244,215.8459664,179.6630323,117.8276629,111.3547035,107.3247638,3,59,94,12
2cbf3e,613.9629791,25.63254611,152.1485181,168.9497688,215.8787624,179.4483325,118.7887015,112.3569415,108.2883926,1,59,95,12
2cc196,696.1179675,81.66405864,229.8158607,137.785057,187.5260331,148.9307719,162.7649616,119.1376505,128.5778874,2,59,99,10
2cc1fa,695.5222262,81.6443951,229.4612975,137.715738,187.3845317,149.6289838,162.4302803,119.2823407,128.6123867,5,56,95,10
2cc25e,694.7596497,81.62086941,229.2385004,137.6438796,187.4625215,150.1973893,162.1001069,119.4850573,128.7493275,2,56,97,10
2cc2c2,694.1483809,81.5947422,229.0892213,137.6332645,187.6939769,150.8306549,161.7745055,119.6860611,128.9074376,3,57,99,10
2cc326,693.7976268,81.49648653,228.947564,137.7710196,187.8506072,151.4617027,161.4507512,120.017904,129.0693229,2,59,94,10
2cc57e,709.7967152,58.33936594,168.4282223,209.347064,183.1046928,223.071196,131.8315389,69.6204674,53.79570441,4,56,97,11
2cc5e2,711.3818829,58.12420325,168.0652688,211.4506721,183.4650935,223.3482324,131.3354457,69.38802191,54.25241287,1,60,98,11
2cc646,712.6504422,57.93014575,167.684365,213.195284,183.8636047,223.6032271,130.9750655,69.13852873,54.73154611,5,58,96,11
2cc6aa,713.2756788,57.73844338,167.1465663,214.6603756,184.10164,223.4208176,130.6772255,68.98371797,55.23583073,5,58,93,11
2cc70e,714.0032563,57.56316479,166.6417,215.9069574,184.2607536,223.0805119,130.6555376,69.04391271,55.78017326,5,60,95,11
2cc966,568.7299326,48.5030312,191.6944601,120.4713369,170.2576643,141.044806,113.9469568,90.22733234,94.77252821,2,57,94,11
2cc9ca,567.0482045,48.49274278,191.7993935,120.4503533,170.0831398,141.1311091,112.9336308,90.34471011,95.32227296,4,57,98,11
2cca2e,565.4048541,48.52074,191.9003026,120.4384173,169.8937981,141.2056671,111.9799312,90.41713349,95.35397489,2,55,99,11
2cca92,563.8502279,48.60861814,192.004323,120.4480177,169.9502033,141.1445437,111.1640295,90.5254735,95.22860375,1,57,93,11
2ccaf6,562.4424295,48.7431833,191.9722948,120.5406003,170.0548984,140.9539416,110.555647,90.64944294,94.88908818,4,57,99,11
2ccd4e,860.0401074,58.20584937,292.6642378,195.562835,245.5459499,198.1944293,176.7992855,127.3118416,187.9340197,3,56,97,12
2ccdb2,859.2519102,58.16372392,292.2547935,195.7541696,243.6631089,198.2137351,176.4613776,126.3995464,186.8281808,3,58,99,12
2cce16,858.7191465,58.08565363,291.9825422,195.949844,241.6287914,198.2253904,176.1852275,126.3226683,185.9769626,2,56,93,11
2cce7a,858.5559369,58.04160889,291.9207336,196.0922939,240.4360311,198.2282652,176.1004521,126.9977446,185.6072489,3,60,96,11
2ccede,858.5393563,57.95304723,292.1333706,196.1699997,240.1678998,198.2310292,176.0202569,128.0141623,185.8682449,1,60,96,12
2cd136,675.794091,36.50492179,207.0624601,179.5611584,177.1030985,157.4281295,137.2183477,116.6209962,117.7517498,5,56,99,11
2cd19a,676.9205928,36.80000986,206.873226,180.5095138,176.9881399,158.7442442,136.9384902,116.3104865,117.0700915,5,55,95,11
2cd1fe,678.4295807,36.87007477,206.5453788,181.5230987,177.2724746,160.5064928,136.7916729,116.2343151,116.3990033,4,55,93,11
2cd262,679.9511869,36.85354142,206.2139209,182.2712085,178.0043085,162.5731841,136.7126478,116.1338263,115.6683161,2,58,95,11
2cd2c6,681.816816,36.74560212,206.0206126,183.0351897,178.6043904,165.1046052,136.5688203,116.1433856,115.0253606,4,58,94,11
2cd51e,876.8424713,85.16828336,303.2827398,178.127074,230.1116846,177.3524051,195.7930287,144.161891,140.1253028,4,57,93,12
2cd582,877.355448,85.11690985,304.0372097,177.3750757,229.6272105,177.0362095,195.9858527,144.7346214,136.8730389,3,60,99,12
2cd5e6,877.7300658,85.01255144,304.8617658,176.6220996,229.2752569,176.8592176,196.0542471,145.1356669,133.5102026,3,58,94,12
2cd64a,878.4031523,84.87262655,305.6193639,176.008237,229.3343046,176.884545,196.061455,145.1289489,128.0326539,3,59,93,12
2cd6ae,879.0332824,84.734775,306.1705523,175.5353478,229.6018342,176.8977651,196.0082227,144.9289937,125.1057289,1,56,93,12
2cd906,772.1170976,38.17209941,258.560738,150.6842841,293.1077654,148.1055814,203.8525675,151.9947418,160.7297521,3,59,95,11
2cd96a,779.8406234,39.92839256,265.6341237,151.6506663,292.9353676,149.8887959,206.7064501,153.723756,164.5104047,5,56,98,11
2cd9ce,786.8226905,42.57539518,273.2766931,152.4252591,292.4832531,151.8784492,208.5613221,155.0487515,167.7580725,1,57,95,11
2cda32,792.0388429,45.77065571,281.5406005,152.8910356,291.8586075,153.7568065,209.6762793,156.1133753,170.6298302,3,58,93,11
2cda96,795.8603194,48.08870769,289.8501404,153.2913674,290.4837175,155.4295617,209.9512205,156.9119495,172.9709731,3,59,99,11
2cdcee,660.5371087,14.57067403,173.8240321,156.9638027,290.4906818,157.109136,144.3157577,106.3501661,117.9303441,1,57,94,10
2cdd52,660.7321046,15.20559966,173.8271276,157.091468,290.5981386,157.1720268,144.3677897,106.2075289,118.1457886,1,56,98,10
2cddb6,660.8051027,14.95809795,173.8302083,157.1509278,290.6427429,157.2336833,144.3603467,105.9812112,118.3036485,1,59,97,10
2cde1a,660.7894715,14.84118533,173.8334778,157.0805431,290.6721115,157.2923317,144.3563375,105.7570327,118.4022054,1,60,97,10
2cde7e,660.6488975,15.3927757,173.8999827,156.873222,290.5881078,157.2834627,144.3475125,105.5712495,118.4117985,4,55,99,10
2ce0d6,848.3678703,97.44042357,345.808954,149.3407343,120.918465,189.2036673,196.878824,187.9308172,115.9778348,5,56,97,11
2ce13a,845.2755124,93.77776371,343.3457535,149.8836918,120.9536658,187.8797873,195.9763817,186.0844383,111.9230662,4,58,94,12
2ce19e,841.1633038,90.04282889,340.1243619,150.4791197,120.2428612,186.3863783,194.4498186,183.8482133,108.6798786,5,59,93,12
2ce202,835.844908,86.31541971,336.6479829,150.6763865,119.0378219,184.6654674,192.4791865,181.228994,105.9636484,4,60,95,12
2ce266,828.9725895,82.61426773,332.6520095,150.5500874,117.7001531,182.5628447,189.8313177,178.3441234,103.4795006,1,58,99,12
2ce4be,724.0211717,62.35861071,250.6341374,161.9102495,208.2870769,161.9067591,149.381504,131.1304005,129.2342396,3,56,94,12
2ce522,724.5486446,62.25880683,250.4243972,162.0517499,207.9687136,162.1139822,149.1728188,131.4183568,129.2918928,5,60,98,12
2ce586,725.1837436,62.17880227,250.2782971,162.1964587,207.7936764,162.3869212,148.8963248,131.5674523,129.2558021,5,57,96,12
2ce5ea,725.7620473,62.17500528,250.1345029,162.2708157,207.6880102,162.6585706,148.6218312,131.6274863,128.9575276,1,56,94,12
2ce64e,726.3385278,62.21263216,249.9293773,162.210395,207.614343,162.7939596,148.3487913,131.5441134,128.430096,3,60,94,12
2ce8a6,779.6512737,82.5335015,273.1037764,156.1020808,201.8939996,157.6989663,175.0356872,146.9934622,128.5445027,4,56,98,12
2ce90a,779.6807332,82.48550006,273.0815858,156.3714048,202.2390243,157.6435136,174.9440096,147.1956554,128.3324085,2,55,93,12
2ce96e,779.6831761,82.40438675,273.0571282,156.6392862,202.620902,157.5864596,174.8490084,147.3162596,128.1112478,1,56,95,12
2ce9d2,779.6927586,82.31143647,273.031403,156.8378074,202.8533907,157.5208897,174.8147637,147.4307995,127.8079051,4,60,94,12
2cea36,780.0101933,82.22277425,272.9385734,157.1042667,202.920628,157.5757267,174.9110746,147.536041,127.5687103,2,59,95,12
2cec8e,518.4162684,55.74294196,173.9460259,117.7367054,162.5953949,116.7794577,105.1215364,85.448188,92.12278082,3,55,98,11
2cecf2,518.2470188,55.6502959,174.0228449,117.7403257,162.3272056,116.7707909,105.1208704,85.45186978,92.40608504,3,55,96,11
2ced56,518.0400383,55.57336842,174.0983727,117.6075843,161.8516297,116.7654797,105.0551372,85.4210208,92.54154589,1,55,99,11
2cedba,517.9404851,55.53547647,174.2357454,117.4019905,161.564945,116.8230356,105.0536243,85.25565792,92.54368148,1,57,97,11
2cee1e,517.8076626,55.52954031,174.374331,117.1927767,161.4149832,116.9439408,104.979532,85.20832867,92.50349582,5,57,95,11
2cf076,625.0668117,55.37215844,178.7072281,129.0538188,129.9348671,148.1423597,144.4029362,104.1962135,118.9438669,4,58,93,12
2cf0da,624.9393971,55.38388241,178.9917334,129.0570562,130.4769555,147.764353,144.406628,104.1939623,118.8428595,5,56,98,12
2cf13e,624.8973265,55.41437386,179.3451317,128.9918502,131.2982391,147.37621,144.4770777,104.475995,118.6821706,2,59,95,12
2cf1a2,624.9106981,55.45691848,179.7056359,128.8589259,132.0917103,146.90649,144.6852572,104.9639245,118.5967218,2,59,95,12
2cf206,625.2468654,55.54255198,180.0075169,128.8508042,132.62257,146.6976561,144.9571642,105.5682665,118.5631332,3,57,98,12
2cf45e,689.1889471,46.99899985,144.3509358,203.650605,245.4420699,165.8334508,144.158891,92.10941262,80.91233665,2,57,96,11
2cf4c2,689.6372689,45.49496797,144.5518443,202.9888046,245.4435753,164.8440614,145.5329315,92.86100231,82.41092572,5,58,98,11
2cf526,689.8945231,44.04567107,144.6337886,202.3320003,245.4449714,163.7852525,146.9099233,93.63912792,83.5825878,4,57,96,11
2cf58a,689.8793065,42.73676186,144.7306053,201.479354,245.4504838,162.7183123,148.3559946,94.31709818,84.42775941,1,55,97,11
2cf5ee,689.3122695,41.50561209,144.8364057,200.3553993,245.611898,161.4405171,149.8702911,94.79072756,85.2471571,4,59,97,11
2cf846,800.4286951,74.15873196,243.5145074,201.4022797,217.5438683,191.8687572,172.456251,140.4152981,141.713602,4,56,95,10
2cf8aa,801.1218427,74.83797077,241.6244622,200.609121,217.7546155,191.568608,174.493192,140.9882446,141.4108796,1,57,94,10
2cf90e,801.0093487,75.59969042,239.4531822,199.0685625,217.7970425,191.1293397,176.7049744,141.7490896,141.114784,5,58,96,10
2cf972,800.0508332,76.41438503,237.2733732,196.5806505,217.8241927,190.6853278,178.9122421,142.5486656,140.774756,5,60,98,10
2cf9d6,798.6457609,77.30786525,235.0144726,193.4241772,217.8428913,190.1664569,181.1061608,143.046254,140.5868619,5,55,99,10
2cfc2e,1031.837333,121.8561629,371.1690849,206.3447455,269.0213321,208.5705325,249.6774188,190.2798032,190.6606805,5,60,93,12
2cfc92,1032.834059,121.6252289,370.5017235,207.3944771,269.605677,209.4025971,249.6120031,188.1174885,190.046541,3,60,93,12
2cfcf6,1034.936036,121.4351205,369.6409857,208.2416725,270.4162768,210.4567102,250.3674311,186.2026327,189.6367973,2,55,99,12
2cfd5a,1036.890995,121.3244069,368.654451,208.7796695,270.7533324,211.7303529,251.1890446,184.4878803,189.3578858,2,55,97,12
2cfdbe,1038.141282,121.2902761,367.5403009,208.6054737,270.7360876,213.0247427,251.8739799,182.8345126,188.9417685,5,58,94,12
2d0016,568.8089749,,187.5867563,133.3855011,177.122581,133.9793804,122.051734,84.13925459,57.02321668,1,58,97,11
2d007a,568.516466,,186.4235102,133.1537589,176.8796407,133.8337591,122.2470544,85.15483305,57.94112273,1,59,95,11
2d00de,568.2689618,,185.1987003,132.7814438,176.6504022,133.6083731,122.4497909,86.36579089,58.81257131,4,60,97,11
2d0142,568.0618082,,183.9654919,132.4161782,176.3249927,133.3906194,122.5262089,87.56100231,59.89150033,3,58,99,11
2d01a6,567.931944,,182.5862033,132.0613203,176.2443484,133.456538,122.5361043,88.68461337,61.37240747,5,55,96,11
2d03fe,745.0173269,69.46822692,254.4621197,161.8659772,179.0984928,183.660937,149.5022957,127.8474148,107.8516593,2,56,95,11
2d0462,744.7871271,69.52288863,253.8185891,162.1171707,179.3556363,184.2643919,149.4610602,128.2002827,111.1238253,2,58,96,11
2d04c6,744.6844209,69.50712604,253.1743705,162.3745019,179.6412536,184.8611976,149.4967426,128.4873954,114.5685426,1,57,99,11
2d052a,744.6342504,69.41490342,252.4633429,162.633416,179.6252681,185.391619,149.7403679,128.6555575,118.8065501,5,58,94,11
2d058e,744.6527617,69.25341747,251.7506216,162.8293366,179.5087254,185.8559872,150.1204283,128.6261202,122.7961026,5,60,94,11
2d07e6,719.6395984,7.059269916,254.0837439,162.7345537,206.5913007,166.5971768,145.8970704,129.0919338,121.5159951,2,60,97,12
2d084a,719.8141419,6.996867393,254.4898745,162.7966087,206.9320667,166.515968,145.9316579,129.2144679,121.3961926,2,60,97,12
2d08ae,719.9873187,7.393085704,254.9664777,162.8644902,207.1015401,166.5085545,145.9021746,129.4221704,121.3075825,2,56,94,12
2d0912,720.113709,7.829416142,255.4475004,162.9289828,207.0434469,166.4324056,145.874473,129.607701,121.3081625,4,56,99,12
2d0976,720.2206302,7.621350901,255.9997894,162.860627,206.8711102,166.4324782,145.8435301,129.7343267,121.3975308,2,55,95,12
2d0bce,850.812965,75.82326424,314.467744,190.155804,235.5880815,186.7296565,172.3879024,147.3397097,148.1183213,2,60,94,12
2d0c32,849.2381941,75.7889859,314.4594035,189.6810061,235.2280728,186.5274139,171.8333703,147.2932025,148.0858642,3,56,98,12
2d0c96,847.8431502,75.75545968,314.4502019,189.2777547,235.0543416,186.3269547,171.2804067,147.3041936,148.1074355,1,57,95,12
2d0cfa,846.286084,75.68311838,314.4416189,188.8754073,235.1217675,186.1256534,170.5920807,147.3002665,148.0629578,2,57,95,12
2d0d5e,844.6365586,75.62967154,314.4968967,188.4061817,235.3100771,185.9184908,169.7596234,147.3336309,147.9516644,3,60,99,12
2d0fb6,728.1335262,77.89312126,273.1129548,151.1734248,262.9153078,143.6311279,163.0741109,144.0148883,145.9628493,5,59,97,13
2d101a,726.0131625,77.82792869,272.6247113,151.1132897,263.8053972,143.0918547,162.5954001,144.0992874,146.0369346,5,60,93,13
2d107e,723.5412781,77.75907517,272.1376134,150.9126086,264.4190809,142.4797797,161.9747759,144.0109745,146.0170999,1,56,94,13
2d10e2,721.0658444,77.69159642,271.6461333,150.641315,264.6428527,141.9332379,161.3519318,143.9611391,145.9377579,2,58,95,13
2d1146,718.7534735,77.64199824,270.8125559,150.5067489,264.6729145,141.5216473,160.7890143,143.6591203,145.7437696,1,55,98,13
2d139e,752.0257812,22.24854205,286.2179084,169.9484822,209.805663,163.6333934,161.9693895,140.9975176,147.1512949,3,55,97,12
2d1402,752.0971329,22.91006536,285.9231219,170.0192358,209.6193393,163.7155759,161.9621318,141.2980072,147.1256287,1,58,98,12
2d1466,752.399282,23.89174898,285.5531465,170.222235,209.3858681,163.8649063,162.0275385,141.6614889,147.1583266,5,58,97,12
2d14ca,752.9056573,24.19613465,285.1137873,170.6259794,209.0545558,164.0875405,162.0312764,142.0099489,147.1348195,4,59,94,12
2d152e,753.2447313,23.89467893,284.6131306,171.0319338,208.7533667,164.3783328,161.8986311,142.3411148,147.0779767,2,55,98,12
2d1786,658.7397191,69.93748399,213.8911146,154.061475,165.7614914,154.7361231,142.7370969,89.82913121,107.0769016,5,58,95,12
2d17ea,658.2878955,70.15859087,213.8218008,154.1959886,166.1607066,154.5343202,142.7075257,89.3599806,106.2448183,4,56,97,12
2d184e,657.6962195,70.38285695,213.551667,154.4003952,166.259377,154.3360897,142.6778359,88.71351206,105.6265259,1,60,95,12
2d18b2,656.9433356,70.60126805,213.0865847,154.60583,166.9606491,154.1401334,142.587197,88.6017677,105.0737622,3,58,98,10
2d1916,655.8213634,70.76686869,212.8961872,154.7468115,167.8096914,153.9435979,142.3678342,88.82589114,104.8562022,1,55,96,10
2d1b6e,279.6726179,23.59715206,94.05139093,66.10644431,91.50433601,61.00110161,57.68574911,49.28417087,-1,3,56,95,11
2d1bd2,280.071461,23.49574816,94.13467755,66.14927656,91.50393601,61.08653706,57.88065869,49.3867004,48.06289056,2,58,97,11
2d1c36,280.4513782,23.40706566,94.21705692,66.17167699,91.50350871,61.17248824,58.07558812,49.51573001,47.98074283,1,55,94,11
2d1c9a,280.7961769,23.34662083,94.25704241,66.2142494,91.5030535,61.25870406,58.24888629,49.6065344,47.93543711,3,55,99,11
2d1cfe,281.1038388,23.27396377,94.23314749,66.25700479,91.61976179,61.36598689,58.40047222,49.67088317,47.90876421,3,60,99,11
2d1f56,943.9089148,116.872694,373.3669522,151.8790202,244.9607751,158.5550475,238.7273664,141.2452968,163.1822074,5,59,94,11
2d1fba,942.1742952,116.521515,375.5049049,151.8822518,245.5339381,159.7900462,236.8662503,143.2943711,165.4273886,5,56,93,11
2d201e,939.7809654,116.0798731,377.7885699,151.7427856,246.1644282,161.0269558,234.9529495,145.3874259,167.3366303,4,58,99,11
2d2082,936.8036734,115.5486646,380.2134851,151.4640335,246.5471594,162.1969763,232.7977125,147.7775342,168.8814686,1,58,99,11
2d20e6,933.6314532,115.0316624,383.0471835,151.0473795,246.911943,163.0213756,230.3884985,150.561132,170.1850636,5,55,94,11
2d233e,761.4364941,66.67094459,169.3065271,206.873443,266.7177697,217.9745794,167.8162888,100.8470256,74.03240337,1,59,99,10
2d23a2,761.2118003,66.67981741,169.6554565,206.6752915,266.9007411,217.9679127,167.6474539,100.6345975,74.37208286,2,55,99,10
2d2406,761.0079524,66.68859575,170.0066694,206.4745429,267.0047403,217.9621407,167.4940768,100.4230554,74.68002537,5,56,94,10
2d246a,760.7070355,66.67946176,170.2451655,206.2720705,267.2365372,217.8929702,167.3417952,100.1786021,74.89798891,1,55,94,10
2d24ce,760.4887523,66.63885955,170.3711599,206.0674232,267.3977635,217.8254511,167.1898388,99.90122125,75.08558396,2,60,97,10
2d2726,471.7630645,15.80711799,130.5560254,113.8132067,151.059301,111.3476312,109.5339439,81.09615798,76.74422669,2,57,94,12
2d278a,472.2132399,15.74851457,131.3938393,113.9149525,150.8160389,111.3624431,109.4758697,81.10457726,76.49632812,4,58,96,12
2d27ee,472.3633283,15.76909395,132.027047,113.9693328,150.5132335,111.3780179,109.3674976,81.11898391,76.24119546,5,59,96,12
2d2852,472.4756004,15.76302183,132.5578754,113.9750958,150.2800541,111.3828419,109.3095235,81.13029309,76.09401858,2,56,95,12
2d28b6,472.5259471,15.82435819,133.0927491,113.9845441,150.3220864,111.431145,109.2521253,81.1885504,76.16464294,4,58,93,12
2d2b0e,964.3825581,105.3570008,282.873118,234.5248755,397.5740006,241.5031479,203.8404841,163.2648857,155.4312365,4,57,98,10
2d2b72,966.0009574,105.6930997,282.74419,235.1275285,397.3863112,242.663215,204.2729937,163.8970503,156.0104475,1,59,97,10
2d2bd6,968.1917828,106.2009138,282.7511419,235.7815715,397.1541465,243.9265182,204.9119988,164.8078994,156.7929214,4,59,93,10
2d2c3a,970.9258878,106.8778642,282.893279,236.5920203,396.9054213,245.2894397,205.6868293,165.8664173,157.7255777,5,55,97,10
2d2c9e,974.1298717,107.7172932,282.9693123,237.3774173,396.9710383,246.869464,206.5259569,167.027708,158.6058354,1,56,94,10
2d2ef6,789.8234842,68.4288114,275.3519152,178.7054473,211.2563655,167.1421644,164.0090079,139.4104772,129.9783619,2,59,99,11
2d2f5a,789.7830139,68.33494192,275.1639011,178.4350705,211.2566648,167.1403417,163.9883146,139.2819549,130.064456,4,58,99,11
2d2fbe,789.8601991,68.24501653,274.9718349,178.2324578,211.255942,167.1358555,164.0411331,139.0388503,130.1938545,2,58,99,11
2d3022,789.6258882,68.14382486,274.7766267,178.0254342,211.4043119,167.0683081,164.0898009,138.8471865,130.3837616,5,56,99,11
2d3086,789.1216118,68.04862517,274.582401,177.6704734,211.6314174,167.0011107,164.2013094,138.5741213,130.5742912,2,56,95,11
2d32de,852.000831,93.46489256,285.3324854,189.3423118,259.2345029,190.573255,186.6839578,137.8136799,157.4592769,2,59,94,10
2d3342,852.6649949,93.51741726,285.0540359,189.6135824,259.4386802,190.9095202,186.9012578,138.0500574,157.6284755,3,58,97,10
2d33a6,854.0055134,93.5717548,284.8483662,189.9526779,259.626622,191.458388,187.2522269,138.1587937,157.9544384,4,56,99,10
2d340a,855.9377295,93.66085059,284.5067342,190.4270296,259.4634367,192.3535922,187.740735,138.0463703,158.5681787,4,57,97,10
2d346e,857.8902916,93.79462099,283.8940143,190.9064007,259.1997222,193.3990123,188.1609038,137.8993374,159.3442908,5,55,94,10
2d36c6,647.4403313,63.03843731,185.5401265,177.2266525,210.9270878,149.8182291,124.8583798,108.6202326,107.6558693,5,56,98,12
2d372a,647.3223932,63.11351056,186.5490409,176.5609618,211.1227224,149.4710602,125.0643415,108.0459546,107.4218023,2,55,99,12
2d378e,647.2921566,63.19707709,187.4884147,176.0285329,210.8085608,149.2572411,125.200699,107.505676,107.2887979,1,55,98,12
2d37f2,647.3431243,63.32843032,188.4254357,175.4275098,210.2974728,149.1731496,125.2699793,107.1280795,107.4011742,3,56,97,12
2d3856,647.3519182,63.47179485,189.2993337,174.7517076,209.587283,149.1579848,125.334988,107.0368515,107.8041578,5,57,93,12
2d3aae,650.7359997,27.82050669,239.0294525,135.5689816,191.4765261,123.786051,150.6211039,101.4947914,112.3845163,4,60,95,11
2d3b12,640.8168257,27.82050669,232.5445193,133.363397,190.6977952,122.9153598,148.0660359,95.98581288,110.1185722,4,55,96,11
2d3b76,630.7324557,27.82050669,226.473455,130.8844445,189.5259666,121.9208852,145.6556288,90.51168235,107.7707561,4,55,97,11
2d3bda,620.3457617,27.82050669,220.4027981,128.2695093,188.7238711,120.7948881,143.254187,84.94342023,105.4977166,3,57,94,11
2d3c3e,609.3469557,27.82050669,214.2644953,125.4425919,188.7229977,119.4678381,140.8524526,79.20964844,103.1726623,2,59,98,11
2d3e96,920.8436164,33.11229293,376.8323039,165.3920467,257.5083773,173.3356417,187.5492232,177.1294088,179.5891072,5,58,95,11
2d3efa,920.2998763,33.11229293,377.5711651,165.5162939,257.4853783,173.4187131,187.0990694,176.2594136,179.9288111,4,56,97,11
2d3f5e,919.1345122,33.11229293,378.7237165,165.5685031,257.4622882,173.4333909,186.405464,175.2166316,180.2123416,5,56,96,11
2d3fc2,917.5879428,33.11229293,380.2307706,165.6222273,257.4492101,173.3770063,185.4907347,174.0659685,180.3057088,5,60,99,11
2d4026,915.3815163,33.11229293,381.2909314,165.4764362,257.2106683,173.2621599,184.6031126,172.8463879,180.3055839,2,56,94,11
2d427e,659.2827415,64.01979882,244.3209945,140.3384817,176.013015,145.3677376,145.762926,82.61995639,88.26600404,1,60,97,11
2d42e2,658.9262539,63.19429827,242.8155956,139.7815941,176.0133284,145.7063935,146.0613452,82.63565841,89.27546524,1,57,97,11
2d4346,658.3822113,61.66138223,241.0423683,139.2981223,176.0115248,145.9054571,146.2950934,82.48047029,89.44362746,2,60,96,12
2d43aa,658.0376163,60.03054137,239.0674059,138.955389,175.7653223,145.9538511,146.5370634,82.17710882,89.61189886,3,55,97,12
2d440e,657.748153,58.30774653,236.9572669,138.8208781,175.5548802,145.7741789,146.6607188,82.17388502,90.00074093,4,55,99,13
2d4666,666.7890545,14.93292898,169.8622219,191.468716,189.4709469,173.9342667,126.377363,98.88889143,111.0809912,5,55,97,12
2d46ca,666.6970268,12.91712062,170.1655785,191.510313,191.0459117,173.925315,126.3920761,98.8334962,111.0095408,3,60,94,12
2d472e,666.2290101,11.16654709,170.3295707,191.419567,192.80565,173.9167303,126.3482256,98.77697545,110.9385124,4,59,98,12
2d4792,665.5372843,9.310223978,170.3636661,191.0606651,193.9660356,173.9734358,126.3187684,98.68974249,110.9243971,1,60,93,12
2d47f6,664.8021519,7.428388646,170.4551339,190.4999875,194.6764672,174.0332641,126.2945212,98.60005568,110.935885,4,55,93,12
2d4a4e,793.8651288,61.33424133,186.1422298,228.5788649,289.7179243,242.9927075,141.0766032,51.94279629,46.53858083,4,55,99,11
2d4ab2,793.5710843,61.25631371,185.8635693,228.9531945,289.7176926,242.8263689,140.8240091,52.0955432,46.54284563,3,58,96,12
2d4b16,793.2491018,61.17031231,185.6507015,229.5383545,289.7214921,242.6035735,140.5705593,52.28552113,46.54577687,4,55,99,12
2d4b7a,792.8651851,61.10982303,185.5091143,230.0443777,289.7261776,242.3948925,140.3825656,52.35788909,46.54674723,1,56,93,12
2d4bde,792.7835774,61.10716455,185.4379556,230.3984539,289.7327082,242.2645382,140.3268405,52.30274558,46.54804215,1,57,98,11
2d4e36,789.762585,76.12048539,274.9537652,190.2040024,197.9052666,172.3481609,165.095075,122.1694133,143.6462876,3,60,97,12
2d4e9a,789.5077686,76.19046533,275.2306996,190.2064684,198.6314518,172.3373404,165.1239868,122.1333459,143.6145913,2,57,95,12
